Customer,ST,GENDER,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
XS47087,Oregon,M,117147827.8,21102.0,100.0,Personal Auto,SUV,480.0
IL56791,Oregon,M,20097729.23,0.0,65.0,Personal Auto,Two-Door Car,312.0
UV88036,Nevada,F,66254727.68,0.0,88.0,Personal Auto,Four-Door Car,539.280951
SE76116,California,M,95677112.98,81410.0,119.0,Personal Auto,SUV,221.188327
GJ63103,Oregon,F,184747111.1,27869.0,67.0,Personal Auto,Two-Door Car,482.4
PL78574,Arizona,M,121573299.2,57449.0,103.0,Personal Auto,Four-Door Car,494.4
NV69875,Oregon,M,29563583.029999997,40901.0,74.0,Corporate Auto,Four-Door Car,13.628274
MC38650,Nevada,M,39633948.51,88701.0,99.0,Personal Auto,Two-Door Car,171.830049
No73819,California,F,108960483.8,29365.0,137.0,Personal Auto,Sports Car,657.6
OW84864,California,F,60810482.480000004,0.0,82.0,Personal Auto,Four-Door Car,393.6
BV91898,Arizona,F,301416173.8,0.0,103.0,Personal Auto,SUV,1060.310769
WQ54314,Oregon,F,57372332.779999994,56455.0,73.0,Personal Auto,Four-Door Car,350.4
NM57315,California,M,169797975.7,35095.0,73.0,Special Auto,Two-Door Car,525.6
JB51220,Oregon,F,109153587.7,0.0,155.0,Corporate Auto,Sports Car,1116.0
EN77569,Oregon,F,38081221.47,94903.0,94.0,Special Auto,Two-Door Car,451.2
YP47665,Washington,M,54089115.07,80192.0,67.0,Personal Auto,Four-Door Car,95.193157
QO54008,Oregon,M,134193962.30000001,0.0,122.0,Personal Auto,SUV,827.786203
EQ59908,California,M,32379962.089999996,60244.0,83.0,Corporate Auto,Four-Door Car,326.281835
YU72540,Arizona,F,103576277.6,52735.0,65.0,Personal Auto,Four-Door Car,123.512596
BZ50261,Arizona,F,116199180.19999999,78275.0,72.0,Personal Auto,Two-Door Car,25.336642
QE92747,Oregon,F,82090549.63,77282.0,102.0,Corporate Auto,Four-Door Car,489.6
KG83280,California,F,30965112.17,21604.0,79.0,Personal Auto,Four-Door Car,379.2
IL42365,Arizona,F,48043585.1,51962.0,125.0,Personal Auto,Sports Car,788.206874
FI86516,Oregon,F,47860548.89,0.0,68.0,Corporate Auto,Four-Door Car,489.6
FV14881,California,F,158860313.60000002,56362.0,197.0,Personal Auto,Luxury SUV,945.6
RR54950,Arizona,M,52850792.92999999,85753.0,66.0,Special Auto,Four-Door Car,316.8
FC70869,Arizona,F,29453703.620000005,36167.0,76.0,Personal Auto,Two-Door Car,364.8
PB60303,Oregon,F,180897962.89999998,68568.0,223.0,Personal Auto,Luxury Car,1070.4
HO50571,California,F,102089276.10000001,35482.0,129.0,Personal Auto,SUV,619.2
BH86846,Washington,M,207082588.1,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
PC42162,Oregon,M,52478525.85,0.0,77.0,Personal Auto,Two-Door Car,554.4
KD21661,California,M,51795524.800000004,0.0,165.0,Personal Auto,SUV,1188.0
FZ73016,California,F,45134352.989999995,34558.0,113.0,Personal Auto,SUV,376.529086
HJ19927,Nevada,M,52976259.45,14775.0,69.0,Personal Auto,Four-Door Car,170.939409
RJ99408,California,M,53770147.809999995,35637.0,68.0,Personal Auto,Four-Door Car,326.4
EL81968,Oregon,M,76613881.32,66726.0,97.0,Personal Auto,Two-Door Car,335.840529
WU86174,California,F,26772797.07,0.0,72.0,Personal Auto,Four-Door Car,345.6
DN21342,Oregon,F,68778176.69,0.0,96.0,Personal Auto,Four-Door Car,460.8
PB60406,California,F,57142328.480000004,79719.0,71.0,Personal Auto,Four-Door Car,425.924132
IY37465,Arizona,M,49295496.99,25632.0,63.0,Corporate Auto,Two-Door Car,351.270869
LF55270,Oregon,F,104849153.49999999,61108.0,89.0,Personal Auto,Four-Door Car,49.451117
UV69038,California,M,94904065.33999999,0.0,137.0,Corporate Auto,SUV,657.6
IS63925,Arizona,F,78053128.7,21073.0,106.0,Personal Auto,SUV,508.8
CQ21583,Oregon,M,212743420.5,17932.0,79.0,Personal Auto,Four-Door Car,379.2
PR21713,Nevada,M,58388991.5,81082.0,73.0,Personal Auto,Four-Door Car,281.295903
XE10977,Oregon,F,26774957.630000003,71684.0,66.0,Personal Auto,Two-Door Car,196.065149
JG87029,Oregon,M,23747988.610000003,57338.0,61.0,Personal Auto,Two-Door Car,292.8
BK21146,Arizona,M,221035072.00000003,0.0,102.0,Personal Auto,SUV,489.6
WE19034,Oregon,M,24277705.13,24409.0,62.0,Corporate Auto,Four-Door Car,297.6
DF62718,California,F,72944019.5,83488.0,90.0,Personal Auto,Four-Door Car,432.784577
MS59254,Washington,M,113604649.60000001,0.0,104.0,Corporate Auto,Two-Door Car,773.346065
WC65050,California,F,28119563.95,62537.0,71.0,Personal Auto,Two-Door Car,354.199664
ST27958,Washington,M,43862775.58,10621.0,67.0,Personal Auto,Four-Door Car,321.6
XZ81226,Arizona,F,64469186.37,43478.0,80.0,Personal Auto,Four-Door Car,384.0
TU53781,Oregon,F,84271724.86,46503.0,215.0,Corporate Auto,Luxury SUV,1032.0
GC93551,Oregon,F,52901272.989999995,27179.0,66.0,Personal Auto,Four-Door Car,344.201601
MO33279,California,F,55924552.66,62229.0,70.0,Personal Auto,Two-Door Car,336.0
LD20926,Arizona,F,188921976.70000002,0.0,92.0,Personal Auto,Two-Door Car,441.6
PW90662,Oregon,M,136236225.7,67060.0,126.0,Personal Auto,SUV,339.000467
WS53288,Oregon,F,254648205.89999998,13663.0,97.0,Personal Auto,Four-Door Car,465.6
HE84643,California,F,21756248.56,0.0,63.0,Personal Auto,Four-Door Car,453.6
CL37990,Arizona,F,66992225.25000001,0.0,99.0,Corporate Auto,Four-Door Car,699.67536
HR87252,California,F,90436780.95,97745.0,113.0,Personal Auto,Sports Car,695.136477
SB27146,Oregon,F,43690416.85,26026.0,116.0,Personal Auto,Two-Door Car,283.670312
KI58952,California,F,513379067.7,72794.0,164.0,Personal Auto,SUV,50.454459
RM21896,Oregon,F,286998939.2,47730.0,91.0,Personal Auto,Four-Door Car,219.440024
JS38272,Arizona,M,42700343.940000005,0.0,122.0,Personal Auto,SUV,725.870693
NJ15094,Washington,F,53459946.440000005,0.0,72.0,Personal Auto,Four-Door Car,345.6
MZ88454,Oregon,F,47747474.15,0.0,70.0,Personal Auto,Four-Door Car,336.0
PO27978,Oregon,F,147275052.6,97785.0,73.0,Personal Auto,Two-Door Car,236.614219
VT28596,California,F,47554794.599999994,0.0,66.0,Personal Auto,Four-Door Car,712.309237
TI19722,Washington,M,34361342.81,30817.0,88.0,Corporate Auto,Four-Door Car,91.834668
DO83038,California,F,83557744.42999999,64502.0,70.0,Personal Auto,Two-Door Car,39.336222
AG62087,California,M,34125665.97,30335.0,87.0,Corporate Auto,Four-Door Car,326.132867
BA56812,Oregon,M,61853376.410000004,21020.0,80.0,Corporate Auto,Four-Door Car,178.371281
QF74147,California,F,84567224.97999999,84574.0,70.0,Special Auto,Four-Door Car,167.459769
RN88075,Washington,F,30219385.219999995,0.0,84.0,Personal Auto,Two-Door Car,700.725788
OG71924,Oregon,F,69661428.68,0.0,93.0,Personal Auto,Four-Door Car,436.143226
YF87007,Oregon,F,100834868.80000001,11828.0,90.0,Corporate Auto,Four-Door Car,571.479602
ZL18631,Arizona,F,25399906.990000002,54889.0,63.0,Personal Auto,Four-Door Car,302.4
BZ71120,Oregon,F,84564553.13000001,89918.0,105.0,Personal Auto,SUV,367.230882
UP60200,California,M,265763154.09999996,87002.0,110.0,Personal Auto,Two-Door Car,199.851173
XZ64172,Oregon,M,109639572.3,55687.0,276.0,Corporate Auto,Luxury SUV,1324.8
CA47176,Oregon,M,96719832.3,17103.0,87.0,Personal Auto,Two-Door Car,417.6
CI68869,Arizona,F,18986836.860000003,0.0,70.0,Personal Auto,Two-Door Car,702.020904
XT10744,Arizona,M,85951468.38,28441.0,73.0,Special Auto,Two-Door Car,686.020135
HT48275,Oregon,M,55327531.82000001,91212.0,69.0,Personal Auto,Two-Door Car,270.311239
HB48073,Arizona,F,93717736.82,66325.0,117.0,Corporate Auto,SUV,497.719213
MD43085,Oregon,F,39753215.16,67895.0,101.0,Personal Auto,Four-Door Car,403.937672
NJ11986,Arizona,F,44560165.489999995,29550.0,114.0,Corporate Auto,Two-Door Car,118.750512
HH55884,Arizona,M,34958914.76,10275.0,97.0,Personal Auto,Four-Door Car,465.6
JP69867,Nevada,M,85121322.10000001,61725.0,106.0,Personal Auto,Four-Door Car,508.8
FT86104,California,M,46500637.63,28215.0,65.0,Corporate Auto,Two-Door Car,468.0
GV39658,Arizona,F,135231298.9,10563.0,121.0,Corporate Auto,SUV,109.814874
GB66110,California,M,44224097.989999995,0.0,62.0,Personal Auto,Two-Door Car,722.432062
VD51297,California,M,73209882.4,99722.0,61.0,Personal Auto,Four-Door Car,292.8
EP29567,Washington,M,70314636.93,16224.0,93.0,Corporate Auto,Four-Door Car,498.452698
PE59368,Washington,F,51234849.88,72096.0,64.0,Personal Auto,Two-Door Car,252.330905
DQ50538,Nevada,M,90507566.06,63800.0,113.0,Personal Auto,SUV,542.4
WP58340,Arizona,M,109639572.3,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
TM23788,California,M,60390206.97,0.0,89.0,Personal Auto,Four-Door Car,640.8
UF44021,California,M,21084937.44,0.0,61.0,Personal Auto,Two-Door Car,351.85681
WB96917,California,M,98750927.94,29598.0,87.0,Personal Auto,Two-Door Car,150.926696
MN95006,California,M,69286016.11,22907.0,180.0,Personal Auto,Luxury SUV,49.18776
NP60037,Oregon,M,143184483.9,22697.0,186.0,Corporate Auto,Luxury SUV,892.8
NQ71171,California,M,51070710.54,70174.0,64.0,Personal Auto,Four-Door Car,128.90032
SM58898,California,F,172238910.8,85378.0,107.0,Corporate Auto,SUV,513.6
FN98595,Nevada,F,75168317.17,31477.0,94.0,Special Auto,Four-Door Car,146.950756
TW94555,Nevada,M,53894994.65,66429.0,136.0,Personal Auto,Sports Car,57.712985
XW60886,California,M,62751553.61,0.0,90.0,Personal Auto,Four-Door Car,900.242038
IE84844,Nevada,F,47222372.14,0.0,65.0,Personal Auto,Four-Door Car,655.489027
HY76810,Oregon,F,62823177.42999999,0.0,172.0,Corporate Auto,SUV,141.460349
JL41129,California,M,79861912.74,74217.0,100.0,Personal Auto,SUV,418.005524
OQ41280,Nevada,M,65032199.78,46298.0,88.0,Corporate Auto,Four-Door Car,128.292466
AP65984,Oregon,F,48817534.28,0.0,135.0,Personal Auto,SUV,648.0
EE99484,Washington,F,25145919.6,43860.0,65.0,Corporate Auto,Four-Door Car,156.124914
XM39121,Arizona,F,79554426.67999999,0.0,69.0,Personal Auto,Four-Door Car,331.2
DK49336,Arizona,M,48092169.6,48029.0,61.0,Corporate Auto,Four-Door Car,292.8
HB43486,Washington,F,96965488.17999999,86830.0,123.0,Personal Auto,SUV,480.533246
KB15252,Arizona,F,87093218.89,0.0,77.0,Personal Auto,Two-Door Car,509.100577
BN83547,Nevada,F,28584523.28,40706.0,71.0,Personal Auto,Four-Door Car,166.123172
MC55901,California,F,52339490.19,69231.0,65.0,Personal Auto,Four-Door Car,193.243084
PZ98142,Arizona,F,134947601.7,0.0,132.0,Personal Auto,SUV,950.4
GB43363,Oregon,M,68706070.58,0.0,105.0,Personal Auto,Four-Door Car,756.0
TH67541,Arizona,F,56527237.400000006,16171.0,74.0,Corporate Auto,Four-Door Car,311.004168
WC21901,Arizona,M,23452620.87,51397.0,61.0,Personal Auto,Four-Door Car,292.8
CL38124,Oregon,F,196883189.8,83879.0,69.0,Personal Auto,Four-Door Car,212.148485
XH89851,California,F,72472064.75,63267.0,92.0,Personal Auto,Four-Door Car,530.340202
KA58700,Nevada,M,60853041.78000001,44712.0,82.0,Corporate Auto,Four-Door Car,537.78416
ZB40259,California,M,54800702.260000005,59311.0,69.0,Corporate Auto,Four-Door Car,14.812808
JV63229,Arizona,M,68763099.25,81957.0,86.0,Personal Auto,Four-Door Car,433.426544
SI31035,Arizona,M,53688877.09,59601.0,67.0,Personal Auto,Four-Door Car,321.6
JW30054,Oregon,M,82830666.78,71034.0,103.0,Corporate Auto,Four-Door Car,494.4
AP56340,Washington,M,53846717.25,13103.0,72.0,Personal Auto,Four-Door Car,458.003651
FN44127,Oregon,M,35085695.33,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
QE79527,California,F,84271724.86,46503.0,215.0,Personal Auto,Luxury SUV,1032.0
UP36767,California,M,45538095.279999994,61064.0,113.0,Personal Auto,SUV,539.774172
PG43749,Oregon,F,43184330.36000001,17572.0,110.0,Personal Auto,Two-Door Car,639.769748
LL96228,Oregon,M,140911944.9,99823.0,116.0,Corporate Auto,SUV,250.183388
OV40993,Nevada,F,86936312.49000001,17453.0,118.0,Personal Auto,SUV,566.4
MA80983,Oregon,M,66611815.53,55663.0,166.0,Personal Auto,SUV,194.739777
SA54664,Washington,M,26543809.94,73196.0,66.0,Personal Auto,Four-Door Car,85.809817
TW12556,Oregon,F,44280315.83,58577.0,110.0,Personal Auto,SUV,303.872752
TC88451,Nevada,F,57382775.84,88055.0,71.0,Personal Auto,Four-Door Car,337.727542
BL93659,California,M,58150491.78000001,0.0,80.0,Personal Auto,Four-Door Car,384.0
SI20178,California,M,44259050.71,80892.0,110.0,Personal Auto,SUV,528.0
KC50464,Arizona,F,25740203.759999998,34990.0,65.0,Corporate Auto,Four-Door Car,42.689135
HG64216,California,M,28325134.870000005,37124.0,72.0,Personal Auto,Two-Door Car,430.518791
XM91056,California,F,48763157.07,22236.0,62.0,Personal Auto,Two-Door Car,409.425049
KN13494,Washington,F,51816208.95,97131.0,64.0,Personal Auto,Four-Door Car,307.2
OC47565,Oregon,F,59472158.349999994,67760.0,74.0,Special Auto,Four-Door Car,465.278453
HH14259,Arizona,F,25638633.450000003,0.0,69.0,Personal Auto,Four-Door Car,97.691104
QF66741,Nevada,M,151444095.4,0.0,62.0,Personal Auto,Two-Door Car,307.649586
LY46898,California,M,55583045.06999999,37473.0,70.0,Corporate Auto,Four-Door Car,336.0
MK73855,Washington,F,81093646.07000001,32314.0,68.0,Personal Auto,Four-Door Car,326.4
HU82227,Arizona,M,156385759.9,49214.0,102.0,Corporate Auto,Four-Door Car,371.322406
FF75737,Oregon,F,83343171.61999999,49851.0,69.0,Personal Auto,Four-Door Car,331.2
KJ50265,Washington,M,104183114.3,27951.0,91.0,Personal Auto,Four-Door Car,436.8
OQ82364,Nevada,F,68461503.22999999,0.0,95.0,Corporate Auto,Two-Door Car,456.0
SO47345,Arizona,F,94038751.38,56410.0,117.0,Personal Auto,SUV,523.99823
JN51592,Arizona,F,169854968.79999998,22497.0,212.0,Special Auto,Luxury Car,1017.6
FH36069,Arizona,F,211012142.20000002,61347.0,106.0,Personal Auto,SUV,604.237801
ZW32080,Nevada,F,29149552.95,37803.0,74.0,Personal Auto,Four-Door Car,355.2
ZH98656,Nevada,F,85938665.33,91276.0,105.0,Personal Auto,SUV,504.0
GZ31904,Oregon,M,68617459.56,30816.0,87.0,Personal Auto,Two-Door Car,237.57033
PN47493,Oregon,F,26809006.78,41968.0,67.0,Corporate Auto,Four-Door Car,183.207703
CX18273,Arizona,M,157979897.79999998,35754.0,199.0,Personal Auto,Luxury Car,612.973779
IG80173,California,F,28633121.65,36706.0,71.0,Personal Auto,Four-Door Car,435.606086
JG76775,Washington,M,300616925.90000004,48258.0,249.0,Personal Auto,Luxury Car,1195.2
JR82641,Arizona,M,106827619.0,52965.0,134.0,Personal Auto,SUV,83.815183
NW41789,Oregon,M,27469031.900000002,0.0,84.0,Personal Auto,Four-Door Car,604.8
VG74039,Oregon,F,23889491.979999997,0.0,65.0,Personal Auto,Four-Door Car,455.644704
DV27428,Oregon,M,137767413.5,62634.0,116.0,Personal Auto,SUV,122.017931
AN57220,Oregon,F,172636404.79999998,96917.0,61.0,Special Auto,Four-Door Car,71.942176
VD62056,Arizona,F,46692266.4,76157.0,116.0,Personal Auto,Two-Door Car,556.8
AH92481,California,F,46731963.79,53219.0,117.0,Corporate Auto,SUV,561.6
LX97765,Arizona,F,43475919.489999995,81412.0,109.0,Personal Auto,Two-Door Car,344.294164
JP82211,California,F,338731812.3,59744.0,105.0,Personal Auto,SUV,476.486416
SI88726,California,F,91007873.94999999,38898.0,117.0,Corporate Auto,SUV,561.6
MG46007,California,M,63582516.92,0.0,94.0,Personal Auto,Four-Door Car,17.938979
GL69461,Oregon,F,26284685.43,99961.0,66.0,Personal Auto,Four-Door Car,316.8
RA63927,Oregon,M,71931011.59,30886.0,91.0,Personal Auto,Two-Door Car,103.424766
UE76013,Washington,F,50398692.78,35984.0,128.0,Personal Auto,SUV,275.577631
RI35792,Nevada,F,39628255.42,0.0,125.0,Personal Auto,SUV,539.5622
WL63802,California,M,64257099.809999995,0.0,181.0,Personal Auto,Luxury Car,1303.2
KZ29413,Oregon,M,156726969.6,0.0,139.0,Personal Auto,SUV,667.2
SN23932,Arizona,M,32379962.089999996,60244.0,83.0,Personal Auto,Four-Door Car,326.281835
YW26148,California,F,129922756.1,0.0,72.0,Personal Auto,Four-Door Car,518.4
LS51818,California,F,222179679.60000002,37553.0,187.0,Personal Auto,Luxury Car,897.6
ZG47195,Nevada,M,49312583.629999995,0.0,73.0,Personal Auto,Four-Door Car,525.6
No50634,Oregon,M,43303860.2,60475.0,107.0,Personal Auto,Four-Door Car,513.6
GC42314,Arizona,M,82961762.76,0.0,111.0,Personal Auto,SUV,672.91665
SD77009,California,M,83343599.86,0.0,136.0,Personal Auto,SUV,979.2
OW85480,California,M,53480710.06999999,25545.0,69.0,Personal Auto,Four-Door Car,331.2
SW93780,Arizona,M,23987400.069999997,24182.0,66.0,Personal Auto,Four-Door Car,316.8
ZW51071,Oregon,F,66220525.4,80979.0,84.0,Personal Auto,Four-Door Car,25.961213
CK74127,Arizona,M,41559462.11000001,0.0,62.0,Corporate Auto,Four-Door Car,446.4
KM52241,Arizona,F,84300591.43,0.0,74.0,Personal Auto,Four-Door Car,47.502366
PE66545,Oregon,M,25455183.689999998,29250.0,64.0,Personal Auto,Two-Door Car,308.240792
GG70928,California,F,50045838.72,33566.0,63.0,Personal Auto,Four-Door Car,205.043307
GI36262,Washington,F,28997028.580000002,65247.0,72.0,Corporate Auto,Four-Door Car,381.238176
MH85165,California,M,67678067.51,39650.0,86.0,Personal Auto,Four-Door Car,922.335972
AM26717,California,M,31230809.94,0.0,101.0,Personal Auto,SUV,960.115399
CV90092,Oregon,M,81846913.23,82680.0,68.0,Corporate Auto,Four-Door Car,326.4
CL70684,California,M,76362795.94,0.0,111.0,Corporate Auto,Two-Door Car,799.2
GK13851,Oregon,M,92275672.63000001,0.0,129.0,Personal Auto,SUV,619.2
TQ73726,Oregon,M,75873372.72,0.0,69.0,Personal Auto,Two-Door Car,460.741097
RW65977,Arizona,M,21911332.37,0.0,61.0,Special Auto,Four-Door Car,439.2
EY74093,Nevada,M,50041353.61,86834.0,64.0,Corporate Auto,Four-Door Car,0.099007
YG11074,Arizona,F,47949312.61,46143.0,122.0,Personal Auto,SUV,223.028356
HW65139,California,M,267300604.20000005,21275.0,240.0,Personal Auto,Luxury SUV,1152.0
BT49333,Arizona,M,42607658.08,47746.0,106.0,Personal Auto,SUV,246.696768
KN78424,California,M,154772785.39999998,51675.0,196.0,Corporate Auto,Sports Car,940.8
TH68648,California,M,51268368.14,85522.0,64.0,Personal Auto,Four-Door Car,165.002742
GZ22403,Oregon,M,40680926.49,0.0,63.0,Personal Auto,Two-Door Car,753.22565
NU26460,Oregon,F,177122052.4,0.0,84.0,Corporate Auto,Four-Door Car,633.294203
PB21909,Oregon,M,97758160.61,55632.0,123.0,Personal Auto,SUV,478.609999
TA78865,Nevada,M,205343922.4,0.0,93.0,Special Auto,Four-Door Car,669.6
FP23103,Oregon,M,58001889.029999994,0.0,78.0,Special Auto,Two-Door Car,374.4
YK43172,Arizona,M,33196205.11,69152.0,89.0,Personal Auto,Four-Door Car,221.359492
YZ36062,Oregon,M,65294318.27,13476.0,67.0,Corporate Auto,Four-Door Car,433.588181
SJ29837,Washington,F,76026636.89,0.0,105.0,Personal Auto,SUV,914.538629
RC72799,Oregon,F,28398080.409999996,33252.0,71.0,Personal Auto,Four-Door Car,407.668083
AN67558,Nevada,M,32882098.089999996,0.0,102.0,Personal Auto,SUV,734.4
EQ62488,Oregon,F,150315645.0,59456.0,189.0,Personal Auto,Luxury Car,907.2
OA92714,California,F,50559023.809999995,88989.0,63.0,Personal Auto,Four-Door Car,232.745161
QS76805,Arizona,M,80129172.52999999,0.0,107.0,Corporate Auto,SUV,513.6
PQ46798,California,F,83007076.89999999,17034.0,113.0,Personal Auto,Sports Car,542.4
IA56290,Arizona,F,25161035.55,88435.0,62.0,Personal Auto,Four-Door Car,136.263492
XU35186,California,F,27494079.849999998,71445.0,70.0,Personal Auto,Four-Door Car,336.0
DR84620,California,M,80713349.61999999,72149.0,101.0,Personal Auto,SUV,69.310166
QG27547,Oregon,F,28673121.970000003,23376.0,78.0,Personal Auto,Four-Door Car,374.4
NM95102,Oregon,M,72850309.83,44788.0,61.0,Personal Auto,Four-Door Car,386.031248
KZ26788,Washington,F,41185885.54,69379.0,103.0,Personal Auto,Two-Door Car,494.4
GW25077,Oregon,F,52933680.88999999,38521.0,134.0,Personal Auto,SUV,557.184015
ZU91897,California,M,132659625.60000001,34482.0,67.0,Personal Auto,Four-Door Car,83.830109
ZK38095,California,F,23694390.09,0.0,68.0,Personal Auto,Four-Door Car,487.345606
TY84623,California,M,98165283.02000001,37256.0,62.0,Corporate Auto,Four-Door Car,128.969729
IP69763,Washington,F,219144054.79999998,77311.0,181.0,Personal Auto,SUV,113.609508
NF90665,Oregon,M,51438835.099999994,39268.0,66.0,Personal Auto,Four-Door Car,188.870427
KG53186,Nevada,M,31366982.159999996,59644.0,79.0,Corporate Auto,Four-Door Car,379.2
KV57104,Oregon,F,77138192.59,0.0,68.0,Personal Auto,Four-Door Car,326.4
ZX93551,Arizona,F,28673121.970000003,23376.0,78.0,Personal Auto,Four-Door Car,374.4
TR18337,Nevada,F,115164055.7,50854.0,73.0,Personal Auto,Four-Door Car,101.489422
XV22744,Oregon,F,150251912.6,35158.0,76.0,Personal Auto,Four-Door Car,165.958605
KK27683,Nevada,F,40138499.06999999,15413.0,106.0,Personal Auto,SUV,508.8
HX11651,Oregon,M,32888254.480000004,17860.0,99.0,Personal Auto,Two-Door Car,656.122925
FD73388,Arizona,F,137361325.0,16181.0,181.0,Personal Auto,SUV,1261.319869
KF70569,Nevada,M,38908708.1,91182.0,96.0,Personal Auto,Four-Door Car,249.140907
CC94413,Oregon,F,57012772.21,41154.0,72.0,Personal Auto,Four-Door Car,345.6
QO59138,Arizona,M,25902143.27,18746.0,68.0,Personal Auto,Four-Door Car,326.4
JW58698,Oregon,F,32233315.19,70277.0,80.0,Personal Auto,Four-Door Car,84.818806
GT57081,Oregon,F,49120252.92,0.0,66.0,Personal Auto,Four-Door Car,668.158687
GU82475,California,M,65320105.43000001,24919.0,84.0,Personal Auto,Four-Door Car,420.420755
BG60187,Oregon,M,80121248.25,0.0,79.0,Personal Auto,Four-Door Car,335.234102
TN73558,Arizona,F,37315045.84,0.0,96.0,Personal Auto,Four-Door Car,460.8
KK15032,Arizona,F,27023804.869999997,46370.0,68.0,Personal Auto,Two-Door Car,326.4
KA95160,Arizona,F,232072498.10000002,89918.0,115.0,Personal Auto,SUV,423.116739
KD52867,Oregon,F,33470286.77,37138.0,85.0,Personal Auto,Two-Door Car,612.0
WY53775,Arizona,M,83826301.17999999,19683.0,117.0,Personal Auto,Sports Car,561.6
HS94778,Oregon,F,117931252.8,32214.0,100.0,Personal Auto,SUV,296.560998
EJ96266,California,F,29657199.5,26472.0,74.0,Personal Auto,Four-Door Car,355.2
RK53289,California,F,56463238.45,39841.0,72.0,Personal Auto,Two-Door Car,440.128707
